CIN,COMPANY_NAME,CHANGE_TYPE,FIELD_CHANGED,OLD_VALUE,NEW_VALUE,DATE,STATE,STATUS
L46926DL2021OPC272526,CHEMICALS CONSULTANCY INTERNATIONAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,49398716,49398716.0,20251019,,
L46926DL2021OPC272526,CHEMICALS CONSULTANCY INTERNATIONAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,24270598,24270598.0,20251019,,
L20690DL2010PTC412792,TECH OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,42523156,42523156.0,20251019,,
L20690DL2010PTC412792,TECH OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18340268,18340268.0,20251019,,
L28116MH2003OPC380036,CONSULTANCY INDIA DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,17089219,17089219.0,20251019,,
L28116MH2003OPC380036,CONSULTANCY INDIA DEVELOPERS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,19592504,19592504.0,20251019,,
U22784TN2004OPC545856,GLOBAL INDUSTRIES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,32267696,32267696.0,20251019,,
U22784TN2004OPC545856,GLOBAL INDUSTRIES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13377473,13377473.0,20251019,,
L26548DL2011PLC906754,INNOVATIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,9766923,9766923.0,20251019,,
L26548DL2011PLC906754,INNOVATIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,10892310,10892310.0,20251019,,
L20428MH2022PLC105566,ENTERPRISES FINANCE INNOVATIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,30314019,30314019.0,20251019,,
L20428MH2022PLC105566,ENTERPRISES FINANCE INNOVATIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1948681,1948681.0,20251019,,
L80596DL2019PLC370764,FOODS REALTY PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,48061877,48061877.0,20251019,,
L80596DL2019PLC370764,FOODS REALTY PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13587994,13587994.0,20251019,,
L56228KA2012PLC847086,DEVELOPERS ENTERPRISES LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,34770674,34770674.0,20251019,,
L56228KA2012PLC847086,DEVELOPERS ENTERPRISES LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,23277678,23277678.0,20251019,,
U64904KA2002OPC395620,CONSTRUCTIONS INVESTMENTS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4566527,4566527.0,20251019,,
U64904KA2002OPC395620,CONSTRUCTIONS INVESTMENTS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14101517,14101517.0,20251019,,
U47633GJ2000PLC839858,GLOBAL HEALTHCARE CAPITAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,18064678,18064678.0,20251019,,
U47633GJ2000PLC839858,GLOBAL HEALTHCARE CAPITAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1915820,1915820.0,20251019,,
U90147MH2010PLC609752,VENTURES LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4747556,4747556.0,20251019,,
U90147MH2010PLC609752,VENTURES LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4844015,4844015.0,20251019,,
U40553DL2002PTC100536,VENTURES DEVELOPERS GLOBAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,33241420,33241420.0,20251019,,
U40553DL2002PTC100536,VENTURES DEVELOPERS GLOBAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4495917,4495917.0,20251019,,
U88561DL2010OPC966957,MANUFACTURING IMPORTS EXPORTS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,24412621,24412621.0,20251019,,
U88561DL2010OPC966957,MANUFACTURING IMPORTS EXPORTS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18202641,18202641.0,20251019,,
L83477TN2013PLC414695,TRADING TECH PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,35836449,35836449.0,20251019,,
L83477TN2013PLC414695,TRADING TECH PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,2858446,2858446.0,20251019,,
U26038TN2019OPC563591,TRADING SERVICES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,48418218,48418218.0,20251019,,
U26038TN2019OPC563591,TRADING SERVICES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18509339,18509339.0,20251019,,
U75048DL2009PTC646552,PHARMA MANUFACTURING EDUCATION PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,29170314,29170314.0,20251019,,
U75048DL2009PTC646552,PHARMA MANUFACTURING EDUCATION PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13354818,13354818.0,20251019,,
U45496MH2022PLC246778,SYSTEMS IMPORTS GLOBAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7073480,7073480.0,20251019,,
U45496MH2022PLC246778,SYSTEMS IMPORTS GLOBAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4886201,4886201.0,20251019,,
L15124DL2015OPC513223,REALTY ENTERPRISES EDUCATION PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,34740296,34740296.0,20251019,,
L15124DL2015OPC513223,REALTY ENTERPRISES EDUCATION PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,22008863,22008863.0,20251019,,
U63341MH2003OPC359575,VENTURES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,31503391,31503391.0,20251019,,
U63341MH2003OPC359575,VENTURES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14976218,14976218.0,20251019,,
U65235KA2006PLC623493,TRADING PHARMA LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,33416775,33416775.0,20251019,,
U65235KA2006PLC623493,TRADING PHARMA LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9069288,9069288.0,20251019,,
U43474DL2004PLC614328,SERVICES SYSTEMS CAPITAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,15122147,15122147.0,20251019,,
U43474DL2004PLC614328,SERVICES SYSTEMS CAPITAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,8172578,8172578.0,20251019,,
U26398DL2018OPC518821,IMPORTS ENTERPRISES LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,48827843,48827843.0,20251019,,
U26398DL2018OPC518821,IMPORTS ENTERPRISES LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,7602752,7602752.0,20251019,,
L83535DL2021PLC973477,INDUSTRIES SOLUTIONS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,47566330,47566330.0,20251019,,
L83535DL2021PLC973477,INDUSTRIES SOLUTIONS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20882781,20882781.0,20251019,,
U36504TN2007PLC991976,TECH CONSULTANCY OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7586021,7586021.0,20251019,,
U36504TN2007PLC991976,TECH CONSULTANCY OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20924619,20924619.0,20251019,,
L62099MH2006PLC262720,PHARMA EXPORTS CONSTRUCTIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,42094384,42094384.0,20251019,,
L62099MH2006PLC262720,PHARMA EXPORTS CONSTRUCTIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3313251,3313251.0,20251019,,
U13093KA2014PTC183908,CONSULTANCY CHEMICALS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,9342599,9342599.0,20251019,,
U13093KA2014PTC183908,CONSULTANCY CHEMICALS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,19515683,19515683.0,20251019,,
L46301GJ2016OPC920311,TEXTILES ENTERPRISES SYSTEMS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,27668929,27668929.0,20251019,,
L46301GJ2016OPC920311,TEXTILES ENTERPRISES SYSTEMS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15603683,15603683.0,20251019,,
L44385DL2013OPC690758,EXPORTS CAPITAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,13976377,13976377.0,20251019,,
L44385DL2013OPC690758,EXPORTS CAPITAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9024510,9024510.0,20251019,,
L75260TN2008PLC254503,PHARMA PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,12631320,12631320.0,20251019,,
L75260TN2008PLC254503,PHARMA PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9540172,9540172.0,20251019,,
L61761DL2004PLC565870,INDIA ENTERPRISES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,6915927,6915927.0,20251019,,
L61761DL2004PLC565870,INDIA ENTERPRISES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18014178,18014178.0,20251019,,
L15182GJ2009OPC369912,CORPORATIONS REALTY CONSULTANCY PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,31030794,31030794.0,20251019,,
L15182GJ2009OPC369912,CORPORATIONS REALTY CONSULTANCY PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16267871,16267871.0,20251019,,
L36872GJ2003PTC471881,PHARMA LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,42538197,42538197.0,20251019,,
L36872GJ2003PTC471881,PHARMA LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17630953,17630953.0,20251019,,
U82562GJ2022OPC688298,PHARMA OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,2057303,2057303.0,20251019,,
U82562GJ2022OPC688298,PHARMA OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1507281,1507281.0,20251019,,
U68507GJ2007OPC170928,VENTURES INVESTMENTS TRADING PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,49482802,49482802.0,20251019,,
U68507GJ2007OPC170928,VENTURES INVESTMENTS TRADING PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12086914,12086914.0,20251019,,
U90488DL2010PTC397439,INDIA SERVICES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,2344277,2344277.0,20251019,,
U90488DL2010PTC397439,INDIA SERVICES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20964503,20964503.0,20251019,,
U56622MH2009PTC456130,FINANCE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,39544214,39544214.0,20251019,,
U56622MH2009PTC456130,FINANCE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3119561,3119561.0,20251019,,
U30371DL2020PTC698553,SOLUTIONS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,23888736,23888736.0,20251019,,
U30371DL2020PTC698553,SOLUTIONS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,353310,353310.0,20251019,,
L80508MH2005PTC608720,PHARMA TEXTILES GLOBAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,48195879,48195879.0,20251019,,
L80508MH2005PTC608720,PHARMA TEXTILES GLOBAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13515621,13515621.0,20251019,,
U78371MH2002PTC840617,SOLUTIONS INTERNATIONAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,13048183,13048183.0,20251019,,
U78371MH2002PTC840617,SOLUTIONS INTERNATIONAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15862124,15862124.0,20251019,,
L16996KA2017PLC290838,FINANCE TRADING LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,20373720,20373720.0,20251019,,
L16996KA2017PLC290838,FINANCE TRADING LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,21129313,21129313.0,20251019,,
U17225TN2019PTC854332,HEALTHCARE CAPITAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,8011844,8011844.0,20251019,,
U17225TN2019PTC854332,HEALTHCARE CAPITAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12934806,12934806.0,20251019,,
L72760MH2021PLC538140,EDUCATION TECH EXPORTS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,2534585,2534585.0,20251019,,
L72760MH2021PLC538140,EDUCATION TECH EXPORTS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17079349,17079349.0,20251019,,
U13983TN2024OPC686589,CORPORATIONS SERVICES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,3960720,3960720.0,20251019,,
U13983TN2024OPC686589,CORPORATIONS SERVICES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,19760534,19760534.0,20251019,,
L93115MH2006OPC262464,CONSTRUCTIONS INDIA IMPORTS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,13787613,13787613.0,20251019,,
L93115MH2006OPC262464,CONSTRUCTIONS INDIA IMPORTS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1684642,1684642.0,20251019,,
L75154GJ2004PLC592044,FINANCE PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,38562685,38562685.0,20251019,,
L75154GJ2004PLC592044,FINANCE PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,7557423,7557423.0,20251019,,
U79083KA2011OPC295552,CORPORATIONS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,683311,683311.0,20251019,,
U79083KA2011OPC295552,CORPORATIONS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18766919,18766919.0,20251019,,
U17644TN2008PTC490697,MANUFACTURING LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,30210650,30210650.0,20251019,,
U17644TN2008PTC490697,MANUFACTURING LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4599545,4599545.0,20251019,,
U49115KA2011PLC528305,ENTERPRISES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,41500784,41500784.0,20251019,,
U49115KA2011PLC528305,ENTERPRISES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13782925,13782925.0,20251019,,
U75788GJ2005OPC661200,VENTURES IMPORTS INVESTMENTS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,35484691,35484691.0,20251019,,
U75788GJ2005OPC661200,VENTURES IMPORTS INVESTMENTS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9679090,9679090.0,20251019,,
U44894TN2008PTC463392,FOODS REALTY OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,29789809,29789809.0,20251019,,
U44894TN2008PTC463392,FOODS REALTY OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,24370855,24370855.0,20251019,,
L66142KA2011PLC470608,EDUCATION PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1648765,1648765.0,20251019,,
L66142KA2011PLC470608,EDUCATION PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4140551,4140551.0,20251019,,
U39009TN2017PTC521152,INDUSTRIES ENTERPRISES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,31567679,31567679.0,20251019,,
U39009TN2017PTC521152,INDUSTRIES ENTERPRISES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,14741738,14741738.0,20251019,,
U93974TN2005PLC871654,VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,19958455,19958455.0,20251019,,
U93974TN2005PLC871654,VENTURES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1698500,1698500.0,20251019,,
U83078MH2014PLC385855,GLOBAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1983403,1983403.0,20251019,,
U83078MH2014PLC385855,GLOBAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,4713958,4713958.0,20251019,,
L95199GJ2018OPC712947,ENTERPRISES GLOBAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,30494281,30494281.0,20251019,,
L95199GJ2018OPC712947,ENTERPRISES GLOBAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,20445460,20445460.0,20251019,,
U56988MH2009PTC921606,TECH TEXTILES SERVICES PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1968465,1968465.0,20251019,,
U56988MH2009PTC921606,TECH TEXTILES SERVICES PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,8757097,8757097.0,20251019,,
U67019MH2001OPC552972,INDUSTRIES FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,48901142,48901142.0,20251019,,
U67019MH2001OPC552972,INDUSTRIES FINANCE OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18225372,18225372.0,20251019,,
U90079DL2004PTC733613,INVESTMENTS CONSULTANCY INDUSTRIES LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,38393746,38393746.0,20251019,,
U90079DL2004PTC733613,INVESTMENTS CONSULTANCY INDUSTRIES LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,24477135,24477135.0,20251019,,
U94761MH2002PLC404353,FOODS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4983628,4983628.0,20251019,,
U94761MH2002PLC404353,FOODS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,13911355,13911355.0,20251019,,
U54869TN2017PTC278901,TECH DEVELOPERS INDUSTRIES LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7433807,7433807.0,20251019,,
U54869TN2017PTC278901,TECH DEVELOPERS INDUSTRIES LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,8969919,8969919.0,20251019,,
L19662GJ2018PTC789713,CAPITAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,31731060,31731060.0,20251019,,
L19662GJ2018PTC789713,CAPITAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,8727012,8727012.0,20251019,,
U71495TN2024PLC261665,TECHNOLOGIES REALTY PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7185594,7185594.0,20251019,,
U71495TN2024PLC261665,TECHNOLOGIES REALTY PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12452039,12452039.0,20251019,,
U58452KA2023PTC785992,SYSTEMS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,8101102,8101102.0,20251019,,
U58452KA2023PTC785992,SYSTEMS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12627131,12627131.0,20251019,,
U39772KA2017OPC367230,HEALTHCARE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,45556809,45556809.0,20251019,,
U39772KA2017OPC367230,HEALTHCARE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,732265,732265.0,20251019,,
U64346TN2021PTC401731,REALTY INDUSTRIES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,18754306,18754306.0,20251019,,
U64346TN2021PTC401731,REALTY INDUSTRIES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,7526991,7526991.0,20251019,,
L75032MH2008OPC576461,GLOBAL INTERNATIONAL OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,25499179,25499179.0,20251019,,
L75032MH2008OPC576461,GLOBAL INTERNATIONAL OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,11493230,11493230.0,20251019,,
L63079MH2017PTC923594,SERVICES GLOBAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,33759693,33759693.0,20251019,,
L63079MH2017PTC923594,SERVICES GLOBAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,9721119,9721119.0,20251019,,
L58986TN2010OPC529861,EXPORTS FOODS CORPORATIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,18192663,18192663.0,20251019,,
L58986TN2010OPC529861,EXPORTS FOODS CORPORATIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15275395,15275395.0,20251019,,
U22162DL2019PTC132834,MANUFACTURING HEALTHCARE FINANCE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,27016018,27016018.0,20251019,,
U22162DL2019PTC132834,MANUFACTURING HEALTHCARE FINANCE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,2089689,2089689.0,20251019,,
U42095TN2020PLC400819,SOLUTIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,45270025,45270025.0,20251019,,
U42095TN2020PLC400819,SOLUTIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17887219,17887219.0,20251019,,
U74902DL2021PLC985151,FINANCE GLOBAL CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,14066258,14066258.0,20251019,,
U74902DL2021PLC985151,FINANCE GLOBAL CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,15652633,15652633.0,20251019,,
U77673MH2015OPC719979,SERVICES INDIA CHEMICALS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,16198296,16198296.0,20251019,,
U77673MH2015OPC719979,SERVICES INDIA CHEMICALS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,23355720,23355720.0,20251019,,
L87145GJ2004PTC288430,PHARMA PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,43539556,43539556.0,20251019,,
L87145GJ2004PTC288430,PHARMA PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18356871,18356871.0,20251019,,
U18513MH2001PTC245411,TRADING PHARMA OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,8633994,8633994.0,20251019,,
U18513MH2001PTC245411,TRADING PHARMA OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1263704,1263704.0,20251019,,
U41370KA2012PTC837965,ENTERPRISES OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,32433252,32433252.0,20251019,,
U41370KA2012PTC837965,ENTERPRISES OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,10181969,10181969.0,20251019,,
U23633KA2002PTC392869,SOLUTIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7018209,7018209.0,20251019,,
U23633KA2002PTC392869,SOLUTIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,1083668,1083668.0,20251019,,
L29755MH2019PTC154642,CAPITAL EDUCATION PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,26932688,26932688.0,20251019,,
L29755MH2019PTC154642,CAPITAL EDUCATION PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,12871072,12871072.0,20251019,,
U97663MH2009PTC777822,FINANCE TRADING OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,41528467,41528467.0,20251019,,
U97663MH2009PTC777822,FINANCE TRADING OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,7124930,7124930.0,20251019,,
L32841GJ2011OPC530453,CONSTRUCTIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,17456874,17456874.0,20251019,,
L32841GJ2011OPC530453,CONSTRUCTIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,2264104,2264104.0,20251019,,
U10792TN2022OPC437783,TEXTILES FOODS IMPORTS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,32029719,32029719.0,20251019,,
U10792TN2022OPC437783,TEXTILES FOODS IMPORTS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,6305554,6305554.0,20251019,,
L14656KA2002PLC719087,DEVELOPERS GLOBAL FOODS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,35891883,35891883.0,20251019,,
L14656KA2002PLC719087,DEVELOPERS GLOBAL FOODS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,7890527,7890527.0,20251019,,
L23889KA2009PLC321685,CAPITAL INVESTMENTS CORPORATIONS LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,8658015,8658015.0,20251019,,
L23889KA2009PLC321685,CAPITAL INVESTMENTS CORPORATIONS LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3622708,3622708.0,20251019,,
L83902GJ2014PTC639781,SYSTEMS EXPORTS GLOBAL LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,5196888,5196888.0,20251019,,
L83902GJ2014PTC639781,SYSTEMS EXPORTS GLOBAL LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,17212771,17212771.0,20251019,,
L84717TN2013PTC194840,TECHNOLOGIES EXPORTS HEALTHCARE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,1953100,1953100.0,20251019,,
L84717TN2013PTC194840,TECHNOLOGIES EXPORTS HEALTHCARE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,3670645,3670645.0,20251019,,
L73424TN2020PTC586379,TRADING CHEMICALS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,38256374,38256374.0,20251019,,
L73424TN2020PTC586379,TRADING CHEMICALS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,22753746,22753746.0,20251019,,
U11560KA2000PTC685786,CAPITAL ENTERPRISES CONSTRUCTIONS PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,4064099,4064099.0,20251019,,
U11560KA2000PTC685786,CAPITAL ENTERPRISES CONSTRUCTIONS PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,18209182,18209182.0,20251019,,
L22036GJ2018OPC715163,CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,18075068,18075068.0,20251019,,
L22036GJ2018OPC715163,CHEMICALS OPC PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,16222381,16222381.0,20251019,,
U20682KA2019OPC889935,TRADING TECH GLOBAL PRIVATE LIMITED,FIELD_UPDATE,AUTHORIZED_CAPITAL,7736216,7736216.0,20251019,,
U20682KA2019OPC889935,TRADING TECH GLOBAL PRIVATE LIMITED,FIELD_UPDATE,PAIDUP_CAPITAL,7029589,7029589.0,20251019,,
